ClassID,Packet,Delay (ms)
2,541,99.349
3,539,8.383000000000001
2,542,101.177
1,541,87.086
3,540,8.361
2,543,100.839
1,542,87.802
3,541,8.675
1,543,87.802
2,544,100.3
3,542,8.547
2,545,100.632
3,543,9.299
1,544,90.011
2,546,102.093
1,545,88.72
3,544,9.299
2,547,102.138
3,545,8.796
1,546,88.901
1,547,88.075
2,548,102.82900000000001
3,546,9.593
1,548,88.075
2,549,102.497
3,547,9.99
1,549,89.245
2,550,103.245
3,548,11.031
1,550,89.245
2,551,103.159
3,549,11.044
1,551,89.214
2,552,103.517
3,550,11.665000000000001
1,552,90.049
2,553,103.923
3,551,0.006
1,553,91.60900000000001
2,554,102.592
3,552,0.026000000000000002
1,554,92.126
2,555,0.008
3,553,1.084
1,555,91.807
2,556,103.134
3,554,0.425
1,556,91.631
2,557,103.899
3,555,0.651
1,557,92.35900000000001
2,558,104.82600000000001
3,556,0.363
1,558,92.539
2,559,105.07300000000001
3,557,1.153
1,559,92.477
2,560,105.755
3,558,1.435
1,560,92.494
2,561,105.627
3,559,1.44
1,561,93.08
2,562,105.555
3,560,1.911
1,562,93.581
2,563,100.786
3,561,2.967
1,563,93.438
2,564,40.601
3,562,2.716
1,564,92.485
2,565,3.6
3,563,2.975
1,565,93.348
2,566,2.971
3,564,3.254
1,566,93.348
2,567,3.17
3,565,3.83
2,568,3.17
1,567,94.947
3,566,4.522
2,569,3.926
1,568,94.947
3,567,3.579
2,570,4.346
3,568,3.579
1,569,94.996
1,570,94.996
2,571,4.253
3,569,4.188
1,571,95.287
2,572,4.098
3,570,5.269
1,572,95.534
2,573,4.098
3,571,4.813
1,573,96.31400000000001
2,574,4.3870000000000005
3,572,5.175
1,574,96.554
2,575,5.482
3,573,6.313
1,575,96.911
2,576,5.721
3,574,6.715
1,576,97.59
3,575,7.373
2,577,6.003
1,577,96.436
3,576,7.058
2,578,7.287
1,578,96.81400000000001
3,577,7.902
2,579,7.322
2,580,7.113
3,578,8.033
1,579,97.119
3,579,8.766
1,580,97.45100000000001
2,581,7.607
1,581,97.797
2,582,7.2250000000000005
3,580,9.403
2,583,7.2250000000000005
1,582,98.033
3,581,9.403
1,583,98.033
3,582,4.476
2,584,4.622
1,584,98.424
2,585,7.909
3,583,8.313
1,585,99.181
2,586,7.634
3,584,8.313
1,586,99.212
2,587,9.717
3,585,9.27
1,587,100.349
2,588,10.005
3,586,9.808
1,588,100.349
2,589,8.188
3,587,8.444
1,589,99.876
2,590,8.13
3,588,8.546
1,590,100.241
3,589,8.936
2,591,9.092
1,591,99.693
3,590,8.936
2,592,8.601
1,592,101.036
2,593,7.524
3,591,8.93
1,593,101.304
2,594,7.524
3,592,9.021
1,594,102.379
2,595,7.928
3,593,10.209
1,595,102.617
2,596,9.366
3,594,10.268
1,596,102.402
2,597,10.381
3,595,10.851
1,597,104.303
2,598,10.798
3,596,0.065
1,598,103.443
2,599,12.044
3,597,0.054
1,599,104.156
2,600,11.419
3,598,0.9470000000000001
2,601,11.342
1,600,104.632
3,599,1.1380000000000001
2,602,12.334
1,601,103.535
3,600,2.231
2,603,12.334
3,601,2.436
1,602,103.944
2,604,13.193
3,602,3.511
1,603,101.56
1,604,101.56
3,603,3.644
2,605,14.054
2,606,15.508000000000001
1,605,105.07900000000001
3,604,4.71
1,606,106.898
2,607,16.299
3,605,1.1300000000000001
2,608,12.98
3,606,0.07
1,607,106.819
2,609,13.362
3,607,2.023
1,608,104.751
3,608,2.698
1,609,104.95400000000001
2,610,10.936
3,609,4.383
1,610,106.24000000000001
2,611,14.202
3,610,2.699
2,612,13.296000000000001
1,611,105.203
3,611,3.073
1,612,104.753
2,613,11.65
3,612,4.461
1,613,105.747
2,614,12.427
2,615,13.974
3,613,4.023
1,614,106.179
2,616,12.209
3,614,2.698
1,615,106.801
2,617,12.604000000000001
3,615,3.919
1,616,106.764
1,617,106.764
3,616,78.129
2,618,80.661
3,617,0.012
1,618,137.329
2,619,0.097
1,619,110.893
2,620,0.076
3,618,0.391
1,620,109.107
2,621,3.071
3,619,0.03
2,622,3.744
3,620,1.484
1,621,108.8
2,623,4.329
1,622,108.691
3,621,1.7690000000000001
2,624,4.329
1,623,109.833
3,622,2.104
1,624,109.532
2,625,4.481
3,623,2.442
1,625,35.866
2,626,5.105
3,624,2.334
3,625,2.525
2,627,4.9670000000000005
1,626,35.262
3,626,3.383
2,628,4.9670000000000005
1,627,37.065
2,629,4.6450000000000005
3,627,4.0520000000000005
1,628,38.032000000000004
2,630,5.401
3,628,3.005
1,629,37.189
2,631,5.332
3,629,3.499
1,630,38.052
2,632,6.356
3,630,4.314
1,631,38.198
2,633,6.529
3,631,3.3850000000000002
1,632,39.211
2,634,6.595
3,632,4.025
1,633,39.293
2,635,6.517
3,633,4.025
1,634,38.076
2,636,7.5520000000000005
3,634,4.269
1,635,38.076
2,637,7.488
3,635,5.058
1,636,38.65
2,638,8.716
3,636,4.838
1,637,38.219
2,639,7.595
3,637,5.046
1,638,38.975
2,640,7.898000000000001
3,638,5.264
1,639,38.665
1,640,38.609
3,639,5.126
2,641,7.45
1,641,39.688
2,642,7.923
3,640,5.579
1,642,39.806
2,643,8.159
3,641,5.784
1,643,40.730000000000004
2,644,7.997
3,642,5.613
2,645,8.168000000000001
1,644,41.022
3,643,5.755
2,646,8.763
3,644,6.352
1,645,41.201
2,647,8.763
1,646,40.712
3,645,6.3580000000000005
1,647,40.574
2,648,9.152000000000001
3,646,7.835
1,648,41.28
2,649,9.555
3,647,7.742
1,649,41.28
2,650,10.347
3,648,7.399
1,650,42.311
2,651,11.16
3,649,8.321
1,651,42.198
2,652,10.362
3,650,8.473
1,652,42.519
2,653,11.051
3,651,8.091
2,654,10.278
3,652,7.988
1,653,42.535000000000004
1,654,42.535000000000004
2,655,10.785
3,653,7.899
1,655,42.838
2,656,10.953
3,654,8.877
2,657,11.227
1,656,43.932
3,655,8.609
2,658,11.098
3,656,8.609
1,657,44.475
1,658,44.588
2,659,11.869
3,657,8.737
1,659,45.14
2,660,12.88
3,658,10.353
1,660,44.751
2,661,12.975
3,659,10.662
2,662,13.117
3,660,10.552
1,661,46.781
2,663,12.855
3,661,0.057
1,662,45.515
2,664,12.855
3,662,0.058
1,663,44.535000000000004
2,665,13.905000000000001
3,663,0.167
1,664,45.504
2,666,13.463000000000001
3,664,1.215
1,665,46.059
2,667,14.224
3,665,1.1280000000000001
1,666,46.172000000000004
2,668,14.546000000000001
3,666,0.6940000000000001
1,667,45.938
3,667,1.219
2,669,15.247
1,668,46.871
3,668,0.809
2,670,15.115
1,669,47.1
3,669,1.346
2,671,15.115
1,670,47.652
1,671,47.652
3,670,1.707
2,672,15.338000000000001
2,673,14.21
1,672,47.111000000000004
3,671,2.471
3,672,1.987
2,674,14.351
1,673,47.327
3,673,2.491
2,675,15.098
1,674,48.245000000000005
3,674,1.203
2,676,16.399
1,675,48.863
3,675,1.06
2,677,15.5
1,676,48.564
3,676,1.3820000000000001
2,678,14.288
1,677,48.694
3,677,1.302
2,679,14.288
1,678,47.969
2,680,14.084
3,678,1.733
1,679,48.215
3,679,0.764
2,681,14.261000000000001
1,680,48.53
2,682,14.530000000000001
3,680,1.541
1,681,49.889
2,683,15.145
1,682,49.319
3,681,1.97
2,684,15.132
3,682,1.1420000000000001
1,683,48.725
3,683,1.374
2,685,15.005
1,684,47.888
2,686,15.502
1,685,47.356
3,684,2.394
2,687,15.472
1,686,47.834
3,685,1.56
2,688,15.481
1,687,48.021
3,686,1.7650000000000001
2,689,14.859
1,688,48.323
3,687,1.079
2,690,15.578000000000001
1,689,48.04
3,688,1.064
2,691,16.144000000000002
1,690,48.04
3,689,1.412
2,692,16.27
1,691,48.132
3,690,1.836
2,693,15.735000000000001
3,691,3.5420000000000003
1,692,49.179
2,694,16.785
3,692,3.766
1,693,49.461
2,695,16.787
3,693,3.6310000000000002
1,694,49.230000000000004
2,696,17.767
3,694,4.352
1,695,48.13
2,697,18.245
1,696,49.69
3,695,4.4590000000000005
2,698,18.107
3,696,4.4590000000000005
1,697,49.69
2,699,18.107
3,697,3.85
1,698,49.172000000000004
2,700,18.631
3,698,5.271
1,699,49.295
2,701,18.631
3,699,5.606
1,700,49.945
2,702,18.812
3,700,6.082
1,701,50.78
2,703,19.249
3,701,5.705
1,702,51.225
3,702,6.107
2,704,19.956
1,703,50.979
3,703,6.297
2,705,19.683
1,704,50.97
3,704,6.6850000000000005
2,706,19.992
1,705,51.787
3,705,7.9990000000000006
2,707,20.394000000000002
1,706,51.787
3,706,8.753
2,708,20.316
1,707,51.851
3,707,8.755
2,709,20.066
1,708,51.851
3,708,8.06
2,710,20.999
1,709,52.474000000000004
3,709,8.326
2,711,21.493000000000002
1,710,52.992000000000004
3,710,8.326
2,712,22.233
1,711,52.896
1,712,52.908
3,711,9.744
2,713,21.86
2,714,22.533
3,712,9.607
1,713,52.978
2,715,22.664
1,714,53.697
3,713,9.074
2,716,22.664
1,715,53.265
3,714,9.343
2,717,23.066
3,715,9.343
1,716,53.786
3,716,10.005
2,718,22.478
1,717,55.202
3,717,9.365
2,719,22.478
1,718,55.251
2,720,23.46
3,718,10.666
1,719,54.89
2,721,23.971
3,719,6.72
1,720,56.158
2,722,24.713
3,720,1.5010000000000001
1,721,56.148
2,723,25.254
3,721,1.7530000000000001
1,722,56.807
1,723,56.144
3,722,0.6910000000000001
2,724,22.959
2,725,25.165
3,723,1.423
1,724,57.473
2,726,24.889
3,724,2.984
1,725,57.473
2,727,25.552
3,725,2.61
1,726,57.52
2,728,25.497
3,726,3.1550000000000002
1,727,57.624
2,729,25.805
3,727,4.032
1,728,58.052
2,730,24.945
3,728,4.042
1,729,58.292
2,731,25.938
3,729,4.007
1,730,56.842
2,732,26.509
3,730,4.007
1,731,58.304
3,731,4.243
2,733,27.219
1,732,57.151
3,732,5.019
2,734,27.219
1,733,57.89
2,735,27.941
3,733,5.657
1,734,58.147
2,736,27.94
3,734,6.579
1,735,57.862
3,735,6.239
2,737,28.131
1,736,59.423
3,736,6.057
2,738,28.761
1,737,59.034
3,737,6.626
2,739,29.194
1,738,59.647
3,738,7.344
2,740,29.209
1,739,59.647
3,739,7.539000000000001
2,741,30.581
1,740,61.085
2,742,30.883
3,740,8.148
1,741,61.258
3,741,8.981
2,743,30.652
1,742,61.25
3,742,7.281000000000001
1,743,61.686
2,744,30.317
3,743,9.205
2,745,30.317
1,744,62.208
3,744,8.974
2,746,30.595
1,745,62.208
3,745,10.099
2,747,30.73
1,746,62.871
3,746,8.912
2,748,30.73
1,747,62.927
3,747,3.0620000000000003
2,749,31.481
1,748,63.159
3,748,2.983
2,750,29.475
1,749,63.789
2,751,31.775000000000002
3,749,0.47800000000000004
1,750,64.118
2,752,31.775000000000002
3,750,0.33
1,751,64.578
2,753,31.885
3,751,0.382
1,752,65.217
2,754,29.419
3,752,0.808
1,753,64.385
2,755,30.54
3,753,1.92
1,754,64.405
3,754,1.091
2,756,30.214000000000002
1,755,63.359
3,755,2.142
2,757,28.827
1,756,63.926
1,757,64.234
3,756,1.653
2,758,29.837
2,759,29.837
3,757,1.543
1,758,65.425
3,758,2.101
2,760,30.193
1,759,63.011
3,759,3.1510000000000002
1,760,63.011
2,761,30.351
1,761,64.036
3,760,3.217
2,762,30.356
1,762,63.813
2,763,30.666
3,761,2.883
3,762,2.095
1,763,62.058
2,764,30.150000000000002
1,764,62.628
3,763,2.994
2,765,29.41
2,766,30.763
3,764,3.653
1,765,62.727000000000004
1,766,63.116
2,767,30.725
3,765,3.162
2,768,30.472
3,766,3.677
1,767,63.369
1,768,63.2
3,767,3.712
2,769,30.902
1,769,63.458
3,768,3.5660000000000003
2,770,30.643
1,770,63.467
3,769,3.14
2,771,31.101
1,771,65.82600000000001
3,770,3.987
2,772,30.889
2,773,33.336
3,771,3.93
1,772,63.875
1,773,63.875
2,774,34.575
3,772,4.4750000000000005
3,773,2.012
1,774,64.845
2,775,32.293
2,776,32.599000000000004
3,774,3.9050000000000002
1,775,65.483
2,777,31.580000000000002
3,775,4.248
1,776,65.44500000000001
2,778,32.361000000000004
3,776,3.248
1,777,65.248
2,779,32.408
3,777,4.215
1,778,65.859
3,778,4.215
1,779,65.162
2,780,32.946
3,779,4.359
2,781,31.133
1,780,66.18
3,780,4.989
2,782,31.591
1,781,65.511
3,781,5.246
2,783,31.591
1,782,66.039
2,784,32.998
3,782,5.68
1,783,66.46300000000001
3,783,6.414
2,785,33.231
1,784,67.775
2,786,33.654
3,784,5.5200000000000005
1,785,67.518
2,787,32.984
3,785,5.594
1,786,66.497
2,788,32.984
3,786,5.369
1,787,66.028
2,789,33.961
3,787,5.268
1,788,66.795
2,790,34.755
3,788,5.497
1,789,65.95
2,791,34.755
3,789,5.298
1,790,65.674
2,792,34.879
3,790,5.565
1,791,66.612
2,793,34.160000000000004
3,791,6.018
1,792,66.802
2,794,34.426
3,792,5.853
1,793,67.14
2,795,34.443
3,793,6.4590000000000005
1,794,67.014
2,796,34.729
3,794,6.394
1,795,67.33800000000001
2,797,34.459
3,795,7.224
1,796,68.514
2,798,34.965
3,796,6.345
1,797,68.118
2,799,35.0
3,797,4.853
1,798,68.158
2,800,35.550000000000004
3,798,4.853
1,799,67.96300000000001
3,799,4.496
2,801,35.544000000000004
1,800,67.639
3,800,5.25
2,802,35.44
1,801,67.508
2,803,35.44
3,801,6.227
1,802,67.871
2,804,35.136
3,802,6.458
1,803,67.84100000000001
3,803,6.1450000000000005
2,805,34.871
1,804,68.115
3,804,6.663
2,806,34.225
1,805,67.848
3,805,7.501
2,807,33.979
1,806,68.071
3,806,7.625
2,808,34.323
1,807,68.071
3,807,7.897
2,809,34.152
1,808,68.422
2,810,34.655
3,808,8.291
1,809,68.061
2,811,36.025
3,809,8.787
1,810,67.986
2,812,35.882
3,810,8.029
1,811,67.986
2,813,36.188
3,811,7.422000000000001
1,812,66.96000000000001
2,814,35.429
3,812,8.533
1,813,67.021
2,815,35.641
3,813,8.533
1,814,67.343
2,816,36.2
3,814,9.11
1,815,67.89
2,817,36.2
3,815,9.18
1,816,68.296
2,818,36.871
3,816,9.733
1,817,68.121
2,819,36.947
1,818,69.381
3,817,10.914
2,820,37.427
3,818,10.898
1,819,69.113
3,819,11.525
2,821,37.675000000000004
1,820,68.604
2,822,38.293
3,820,0.008
1,821,69.453
1,822,69.453
2,823,38.667
3,821,0.03
2,824,39.068
3,822,0.036000000000000004
1,823,69.565
2,825,39.651
3,823,1.5030000000000001
1,824,69.393
2,826,39.667
3,824,1.254
1,825,69.393
2,827,40.315
3,825,1.504
1,826,69.58500000000001
2,828,40.123
3,826,1.715
1,827,70.47500000000001
2,829,40.213
3,827,1.948
1,828,71.362
2,830,40.548
3,828,2.041
1,829,71.655
2,831,41.604
1,830,71.85000000000001
3,829,2.157
1,831,72.553
3,830,3.337
2,832,41.841
3,831,3.241
1,832,73.221
2,833,43.027
3,832,3.767
1,833,73.81
2,834,42.192
1,834,73.81
3,833,3.943
2,835,42.2
3,834,3.943
1,835,73.123
2,836,42.275
2,837,42.275
3,835,4.9270000000000005
1,836,73.149
2,838,42.551
3,836,4.9270000000000005
1,837,74.293
2,839,42.52
3,837,4.663
1,838,75.417
3,838,5.964
2,840,43.342
1,839,75.417
2,841,43.714
3,839,6.417
1,840,74.39
2,842,42.94
3,840,6.559
1,841,74.39
1,842,75.217
2,843,43.169000000000004
3,841,5.526
2,844,43.527
3,842,6.08
1,843,75.711
2,845,43.342
3,843,5.697
1,844,75.641
2,846,44.15
3,844,6.232
1,845,75.644
1,846,76.096
2,847,45.747
3,845,6.71
2,848,46.027
1,847,76.801
3,846,6.323
2,849,46.437
1,848,77.545
3,847,6.2330000000000005
2,850,46.451
3,848,5.875
1,849,77.59700000000001
2,851,46.433
1,850,77.69800000000001
3,849,6.198
2,852,47.185
3,850,6.905
1,851,78.494
2,853,46.797000000000004
1,852,78.553
3,851,7.386
2,854,46.814
3,852,7.172
1,853,78.859
2,855,47.443
3,853,7.684
1,854,79.63
2,856,47.921
1,855,79.471
3,854,8.719
3,855,8.447000000000001
1,856,80.325
2,857,47.276
3,856,7.353
2,858,47.179
1,857,78.444
2,859,47.179
3,857,8.84
1,858,80.09700000000001
2,860,47.382
3,858,8.84
1,859,80.611
2,861,47.515
3,859,9.453
1,860,79.997
2,862,47.783
3,860,8.89
1,861,80.175
2,863,47.726
3,861,9.854000000000001
1,862,80.048
2,864,48.947
3,862,11.307
1,863,80.048
2,865,49.714
3,863,10.829
1,864,81.038
2,866,49.573
3,864,10.68
1,865,80.611
2,867,48.446
3,865,0.06
1,866,81.354
2,868,48.779
3,866,0.024
1,867,81.319
2,869,49.248
3,867,0.521
1,868,82.747
2,870,49.248
3,868,0.845
1,869,80.96300000000001
2,871,49.777
3,869,1.318
1,870,81.682
2,872,50.647
3,870,2.734
1,871,81.735
2,873,51.401
3,871,2.737
1,872,81.977
3,872,2.455
2,874,50.664
1,873,81.881
3,873,4.175
2,875,52.458
1,874,82.662
2,876,52.847
3,874,4.086
1,875,82.866
3,875,3.467
2,877,52.879
1,876,82.866
3,876,4.39
2,878,53.415
1,877,82.70100000000001
2,879,53.398
3,877,3.9370000000000003
1,878,83.334
2,880,54.217
3,878,3.9450000000000003
1,879,83.482
2,881,54.904
3,879,3.932
1,880,83.558
2,882,55.573
3,880,3.932
1,881,84.452
2,883,55.283
3,881,4.353
1,882,84.855
2,884,55.397
3,882,5.0840000000000005
1,883,85.627
3,883,5.7
2,885,55.834
1,884,86.918
2,886,55.834
3,884,6.12
1,885,86.319
2,887,55.569
3,885,6.979
1,886,86.388
2,888,56.251
3,886,7.508
1,887,87.369
2,889,56.613
3,887,7.543
1,888,87.79
2,890,57.003
3,888,7.482
1,889,87.79
2,891,57.057
3,889,8.26
1,890,88.312
2,892,57.285000000000004
3,890,9.004
1,891,88.724
2,893,57.207
3,891,8.912
1,892,88.706
2,894,57.676
3,892,8.912
1,893,89.194
2,895,59.312000000000005
3,893,9.416
1,894,89.449
2,896,58.968
3,894,9.157
1,895,89.365
3,895,10.883000000000001
2,897,59.305
1,896,89.929
3,896,10.372
2,898,58.9
1,897,90.086
2,899,60.398
3,897,11.042
1,898,90.854
2,900,60.44
3,898,0.059000000000000004
1,899,90.867
2,901,60.787
3,899,0.06
1,900,91.241
2,902,60.787
3,900,0.376
1,901,91.546
2,903,61.695
3,901,0.303
1,902,92.325
2,904,62.147
3,902,1.344
1,903,92.425
2,905,62.269
3,903,1.825
1,904,92.32900000000001
2,906,63.998000000000005
3,904,1.684
1,905,93.07000000000001
2,907,64.34
3,905,2.184
1,906,93.07000000000001
2,908,63.533
3,906,3.863
1,907,93.354
2,909,63.443
3,907,3.955
1,908,93.918
2,910,63.986000000000004
3,908,3.845
1,909,94.578
2,911,63.76
3,909,3.0540000000000003
1,910,96.058
2,912,64.044
3,910,3.616
1,911,95.995
2,913,65.17
3,911,4.329
1,912,95.936
2,914,64.712
3,912,3.4210000000000003
1,913,96.255
2,915,64.562
3,913,4.0360000000000005
1,914,96.68
2,916,64.562
3,914,4.45
1,915,96.742
1,916,97.45
2,917,65.502
3,915,5.332
2,918,65.712
3,916,0.5700000000000001
1,917,97.244
2,919,65.712
3,917,0.5700000000000001
1,918,97.45700000000001
2,920,66.264
3,918,5.186
1,919,97.282
2,921,66.481
3,919,6.998
1,920,97.371
2,922,67.108
3,920,6.929
1,921,97.676
2,923,67.162
3,921,6.964
1,922,97.682
2,924,67.225
3,922,6.53
1,923,98.054
2,925,67.602
1,924,98.054
3,923,6.523000000000001
2,926,68.16
1,925,98.926
3,924,7.143
2,927,68.479
1,926,99.175
3,925,6.583
2,928,68.479
1,927,99.286
3,926,7.875
2,929,67.88
1,928,100.139
3,927,6.7620000000000005
2,930,69.125
2,931,69.763
3,928,8.085
1,929,100.35000000000001
2,932,70.938
3,929,7.678
1,930,100.35000000000001
3,930,7.376
2,933,66.513
1,931,100.556
2,934,69.7
3,931,7.678
1,932,101.753
2,935,71.93
3,932,8.528
1,933,101.708
2,936,72.683
3,933,8.458
1,934,100.97
2,937,72.96000000000001
3,934,9.146
1,935,101.611
2,938,72.909
3,935,9.146
1,936,102.101
2,939,73.048
3,936,9.083
1,937,102.656
2,940,73.048
3,937,9.284
1,938,100.21600000000001
2,941,73.791
3,938,9.951
1,939,102.71300000000001
2,942,73.791
3,939,9.916
1,940,103.89
2,943,74.217
3,940,10.449
1,941,103.78
2,944,74.58
3,941,9.942
1,942,103.665
2,945,75.452
3,942,5.408
1,943,104.901
2,946,75.452
3,943,5.408
1,944,103.796
2,947,75.994
3,944,4.49
1,945,105.134
1,946,105.638
2,948,77.171
3,945,4.9430000000000005
1,947,105.208
2,949,77.171
3,946,5.377
2,950,77.153
3,947,5.364
1,948,105.325
3,948,6.107
2,951,77.78
1,949,105.467
3,949,6.203
2,952,78.541
1,950,105.98
3,950,7.862
2,953,78.46000000000001
1,951,104.568
3,951,6.37
2,954,79.922
1,952,105.26
2,955,79.345
1,953,105.26
3,952,8.757
1,954,105.653
2,956,79.91
3,953,8.982
1,955,106.053
2,957,80.156
3,954,6.688
2,958,79.681
3,955,5.896
1,956,106.459
1,957,106.35000000000001
2,959,79.82900000000001
3,956,7.104
1,958,106.705
2,960,80.284
3,957,7.822
1,959,107.257
3,958,6.851
2,961,81.615
1,960,107.18900000000001
2,962,81.574
3,959,8.446
1,961,107.95400000000001
2,963,79.983
3,960,8.544
1,962,107.203
2,964,80.843
3,961,6.885
1,963,107.183
2,965,80.303
3,962,6.933
1,964,108.059
2,966,80.426
3,963,6.611
1,965,106.94500000000001
2,967,80.426
3,964,6.641
1,966,107.008
2,968,80.126
3,965,4.881
1,967,107.008
2,969,80.187
3,966,5.472
1,968,107.47200000000001
3,967,5.916
2,970,81.545
2,971,81.211
3,968,6.753
1,969,109.22800000000001
2,972,81.398
3,969,7.695
1,970,108.259
1,971,108.259
2,973,81.059
3,970,7.206
2,974,82.51
3,971,7.268
1,972,108.625
3,972,7.489
2,975,82.772
1,973,108.426
1,974,108.95
2,976,83.283
3,973,8.790000000000001
1,975,108.95
3,974,9.075000000000001
2,977,82.60600000000001
3,975,6.727
1,976,109.753
2,978,82.04
3,976,9.015
1,977,110.596
2,979,81.84700000000001
3,977,8.8
2,980,81.626
1,978,109.929
2,981,80.908
3,978,8.365
1,979,110.581
2,982,80.794
3,979,7.72
1,980,111.468
2,983,79.171
3,980,7.0
1,981,111.296
3,981,7.453
2,984,80.238
1,982,110.513
2,985,80.005
3,982,6.03
1,983,111.711
2,986,80.593
3,983,4.1850000000000005
1,984,110.808
2,987,81.634
3,984,4.438
1,985,110.807
2,988,81.892
3,985,4.565
1,986,109.943
1,987,109.735
2,989,81.96600000000001
3,986,3.859
2,990,83.024
3,987,3.245
1,988,110.256
2,991,83.73
3,988,3.888
1,989,110.708
2,992,80.87
3,989,3.829
1,990,108.98700000000001
2,993,81.028
3,990,0.47500000000000003
1,991,109.671
2,994,81.413
1,992,111.049
3,991,1.995
1,993,111.049
2,995,80.028
3,992,1.014
1,994,110.465
2,996,81.177
3,993,1.643
1,995,110.43900000000001
2,997,80.507
3,994,2.414
1,996,109.778
2,998,81.24
3,995,0.17
1,997,111.376
2,999,80.616
3,996,0.339
1,998,110.905
2,1000,78.937
3,997,1.401
1,999,109.227
2,1001,79.647
3,998,2.428
1,1000,109.46300000000001
3,999,1.689
2,1002,79.058
1,1001,109.18900000000001
3,1000,2.813
2,1003,79.668
2,1004,78.95400000000001
3,1001,3.9410000000000003
1,1002,110.42
1,1003,108.744
3,1002,3.428
2,1005,79.178
1,1004,107.651
3,1003,2.91
2,1006,78.236
1,1005,106.672
2,1007,77.184
3,1004,4.351
1,1006,106.712
2,1008,75.315
3,1005,3.66
1,1007,107.033
2,1009,77.07000000000001
3,1006,3.253
3,1007,3.298
2,1010,77.059
1,1008,106.72200000000001
2,1011,75.586
3,1008,4.247
1,1009,107.881
2,1012,75.732
3,1009,4.11
1,1010,105.904
2,1013,75.193
3,1010,4.11
1,1011,104.595
2,1014,75.193
3,1011,4.71
1,1012,103.35600000000001
2,1015,74.97800000000001
3,1012,5.071
1,1013,103.976
2,1016,76.746
3,1013,5.39
1,1014,104.293
1,1015,105.485
3,1014,5.194
2,1017,76.236
1,1016,105.274
2,1018,76.236
3,1015,5.1930000000000005
1,1017,104.771
2,1019,77.075
3,1016,6.328
1,1018,104.72500000000001
2,1020,77.075
3,1017,5.828
2,1021,77.354
1,1019,105.539
3,1018,5.631
1,1020,105.977
2,1022,76.631
3,1019,5.6080000000000005
1,1021,105.583
2,1023,77.32900000000001
3,1020,5.455
2,1024,77.663
1,1022,106.002
3,1021,5.7490000000000006
2,1025,77.694
1,1023,106.002
3,1022,6.538
2,1026,77.709
1,1024,106.61
3,1023,6.525
2,1027,78.075
1,1025,105.662
3,1024,6.457
1,1026,106.047
2,1028,78.888
3,1025,8.236
1,1027,107.041
2,1029,79.241
3,1026,8.364
1,1028,106.861
2,1030,80.09400000000001
3,1027,7.3020000000000005
1,1029,107.422
2,1031,80.188
3,1028,8.648
1,1030,106.886
2,1032,79.659
3,1029,8.088000000000001
2,1033,79.758
1,1031,106.60300000000001
3,1030,7.947
2,1034,79.081
1,1032,107.59100000000001
3,1031,8.269
2,1035,80.126
1,1033,107.558
3,1032,8.226
1,1034,107.876
2,1036,79.34700000000001
3,1033,8.294
3,1034,8.424
1,1035,108.468
2,1037,80.57000000000001
3,1035,8.491
1,1036,107.404
2,1038,80.616
3,1036,9.066
1,1037,107.433
2,1039,80.296
1,1038,109.122
2,1040,81.146
3,1037,8.912
2,1041,80.94200000000001
1,1039,109.399
3,1038,9.597
1,1040,108.905
2,1042,81.73
3,1039,8.839
1,1041,109.84100000000001
2,1043,82.06700000000001
3,1040,8.461
3,1041,8.711
2,1044,82.18
1,1042,109.257
3,1042,8.35
1,1043,109.432
2,1045,81.878
3,1043,8.35
2,1046,82.238
1,1044,109.174
3,1044,9.404
2,1047,82.46000000000001
1,1045,108.941
3,1045,9.404
2,1048,81.557
1,1046,109.756
2,1049,81.557
3,1046,9.823
1,1047,110.824
2,1050,82.359
3,1047,9.442
1,1048,110.78
2,1051,82.387
3,1048,10.482000000000001
1,1049,111.111
3,1049,10.487
2,1052,82.487
1,1050,111.087
2,1053,82.679
3,1050,10.748000000000001
1,1051,111.663
2,1054,82.592
3,1051,0.075
1,1052,111.663
2,1055,82.333
3,1052,0.059000000000000004
1,1053,111.009
2,1056,82.19500000000001
3,1053,1.5010000000000001
1,1054,111.72800000000001
2,1057,82.739
3,1054,1.371
1,1055,110.91
3,1055,1.489
2,1058,82.808
1,1056,110.967
2,1059,82.69500000000001
3,1056,2.782
1,1057,111.178
1,1058,112.59700000000001
2,1060,82.505
3,1057,2.5140000000000002
2,1061,82.643
1,1059,113.18900000000001
3,1058,2.219
2,1062,82.643
1,1060,111.596
3,1059,1.748
1,1061,111.706
2,1063,82.727
3,1060,2.9170000000000003
1,1062,111.706
2,1064,82.727
3,1061,2.578
1,1063,112.068
2,1065,83.22200000000001
3,1062,3.541
1,1064,111.34
2,1066,83.171
3,1063,3.451
2,1067,84.06700000000001
3,1064,3.537
1,1065,111.928
1,1066,111.928
2,1068,85.586
3,1065,4.212
1,1067,111.155
2,1069,85.574
3,1066,4.587
1,1068,111.936
2,1070,85.361
3,1067,4.158
3,1068,4.158
2,1071,85.547
1,1069,111.808
3,1069,4.236
2,1072,86.696
1,1070,111.708
3,1070,6.075
2,1073,87.025
1,1071,113.11200000000001
3,1071,6.492
2,1074,88.513
1,1072,112.67
2,1075,88.292
3,1072,6.877
1,1073,112.973
3,1073,8.075
2,1076,88.937
1,1074,113.043
3,1074,7.7410000000000005
2,1077,89.012
1,1075,113.84
3,1075,7.942
